our_string	ourW	ourW_md	ourW_data	their_string	theirW	binding	comparison_res_rel	our_half_ulp_rel	their_file
1.2840790438404124	17	17	17	1.2840790438404124	17	EQUAL	5.0e-17	5.0e-17	LANE_REGISTRY.md
13.008185583	11	0	11	13.008185583	11	EQUAL	5.0e-11	5.0e-11	data/code/machine1_verify_da0a601_falsifier.py
1.324267209e-7	10	10	10	1.324267209e-7	10	EQUAL	5.0e-10	5.0e-10	data/code/machine1_heat75_cycle25_verify.py
0.01360966821269902887760245528186822810223	40	0	40	0.01360966821269902887760245528186822810223	40	EQUAL	5.0e-40	5.0e-40	data/code/machine1_l171_c31b_check.py
13.991119360	11	0	11	13.991119360	11	EQUAL	5.0e-11	5.0e-11	data/code/machine1_verify_da0a601_falsifier.py
1.401751856	10	10	0	1.401751856	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
1.4020236312	11	11	0	1.4020236312	11	EQUAL	5.0e-11	5.0e-11	data/heat51f_partB_gate.out
14.13472514	10	10	0	14.13472514	10	EQUAL	5.0e-10	5.0e-10	letter145-astra-pa-independent-third-instrument-confirms-witness-fires-2026-09-04.md
14.1347251417346937904572519835624702707842571	45	22	45	14.1347251417346937904572519835624702707842571	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
14.1680846707549756060541922841938722830356259066258330773017	60	30	60	14.1680846707549756060541923597517360089499868618213511031917	60	EQUAL	5.0e-60	5.0e-60	data/results/m3_L170_G00_and_a_output.txt
0.1417332397	10	10	0	0.1417332397	10	EQUAL	5.0e-10	5.0e-10	LANE_REGISTRY.md
1.41852517093e-45	12	0	12	1.41852517093e-45	12	EQUAL	5.0e-12	5.0e-12	data/code/machine1_L176_selfcentring.py
0.1430774046	10	10	0	0.1430774046	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
0.14307740461	11	11	0	0.14307740461	11	EQUAL	5.0e-11	5.0e-11	data/heat51f_partB_gate.out
0.014556733576997	14	0	14	0.014556733576997	14	EQUAL	5.0e-14	5.0e-14	machine1-erratum-heat64-and-zoo-rescope.md
0.014565804110886954	17	17	17	0.014565804110886954	17	EQUAL	5.0e-17	5.0e-17	data/letter100_equivalence_result.json
0.146986590263	12	0	12	0.146986590263	12	EQUAL	5.0e-12	5.0e-12	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
0.14962144595780802891341103521644637411107076093496	50	24	50	0.14962144595780802891341103521644637411107076093496	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
0.151201139415	12	0	12	0.151201139415	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.1533875676	10	10	0	0.1533875676	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
0.15521535250	11	11	0	0.15521535250	11	EQUAL	5.0e-11	5.0e-11	letter3-astra-pa-to-beast-2026-09-03.md
1.62157937856e-15	12	0	12	1.62157937856e-15	12	EQUAL	5.0e-12	5.0e-12	data/code/machine1_l171_c31b_check.out
1.62341182589e-15	12	0	12	1.62341182589e-15	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat86b_results.json
1.623411826e-15	10	10	10	1.623411826e-15	10	EQUAL	5.0e-10	5.0e-10	data/machine1_heat86b_scored.out
0.016267353116370815436521662356481985337487201480639	50	26	50	0.016267353116370815436521662356481985337487201480639	50	EQUAL	5.0e-50	5.0e-50	data/machine1_heat86b_results.json
1.63339469782662e-15	15	0	15	1.63339469782662e-15	15	EQUAL	5.0e-15	5.0e-15	data/machine1_c32_units_check.out
1.63339469783e-15	12	12	12	1.63339469783e-15	12	EQUAL	5.0e-12	5.0e-12	data/code/machine1_c32_units_check.py
1.633394698e-15	10	10	10	1.633394698e-15	10	EQUAL	5.0e-10	5.0e-10	data/code/machine1_heat86b_a_dispute_ladder.py
1.64521001744e-15	12	12	12	1.64521001744e-15	12	EQUAL	5.0e-12	5.0e-12	data/code/machine1_l171_c31v_f_attack.out
0.164990457617287927457442	24	24	24	0.164990457617287927457442	24	EQUAL	5.0e-24	5.0e-24	data/code/m1_heat81b_c26_surrogate_verify.py
1.693751323e-15	10	0	10	1.693751323e-15	10	EQUAL	5.0e-10	5.0e-10	data/machine1_l171_c30_refit.out
0.1702170025	10	0	10	0.1702170025	10	EQUAL	5.0e-10	5.0e-10	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
0.172314512978	12	0	12	0.172314512978	12	EQUAL	5.0e-12	5.0e-12	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
1.750466395	10	10	0	1.750466395	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
1.7505517969	11	11	0	1.7505517969	11	EQUAL	5.0e-11	5.0e-11	data/heat51f_partB_gate.out
0.01782049519407109981636298012442234783656	40	0	40	0.01782049519407109981636298012442234783656	40	EQUAL	5.0e-40	5.0e-40	data/code/machine1_l171_c31b_check.py
0.18122223459720552038513232631511513662541625076064	50	25	50	0.18122223459720552038513232631511513662541625076064	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
18.43929670238273204181427	25	25	25	18.43929670238273204181427	25	EQUAL	5.0e-25	5.0e-25	data/code/letter149_family_c_extra_legs.py
0.0187562108974	12	0	12	0.0187562108974	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.0188492488631	12	12	0	0.0188492488631	12	EQUAL	5.0e-12	5.0e-12	data/heat51c_input_chaos_ladder.out
0.01884924950	10	10	0	0.01884924950	10	EQUAL	5.0e-10	5.0e-10	letter3-astra-pa-to-beast-2026-09-03.md
1.930462179446634	16	16	0	1.930462179446634	16	EQUAL	5.0e-16	5.0e-16	data/heat57_xsite_law.py
0.019924762394110635273342326173461402826314494537478	50	26	50	0.019924762394110635273342326173461402826314494537478	50	EQUAL	5.0e-50	5.0e-50	data/machine1_heat86b_results.json
2.0432452753e-6	11	11	0	2.0432452753e-6	11	EQUAL	5.0e-11	5.0e-11	machine1-l155-cycle25-verified-two-instrument-graduated-s3-site-offered.md
20.4755376957	12	0	12	20.4755376957	12	EQUAL	5.0e-12	5.0e-12	data/heat84_c28_legB_verify.out
20.4755387554	12	12	0	20.4755387554	12	EQUAL	5.0e-12	5.0e-12	letter171-astra-pa-a4-a5-confirmed-plus-implied-Dstar-to-6e-81-and-own-symbolic-rederivation.md
0.2074130287	10	10	10	0.2074130287	10	EQUAL	5.0e-10	5.0e-10	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
21.0220396387715549926284795938969027773343405	45	22	45	21.0220396387715549926284795938969027773343405	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
21.02203964	10	10	10	21.02203964	10	EQUAL	5.0e-10	5.0e-10	letter145-astra-pa-independent-third-instrument-confirms-witness-fires-2026-09-04.md
0.215283009031	12	0	12	0.215283009031	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.0216846225892	12	0	12	0.0216846225892	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
2.2344475817e-7	11	0	11	2.2344475817e-7	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat75_cycle25_verify.out
2.302585092994046	16	0	16	2.302585092994046	16	EQUAL	5.0e-16	5.0e-16	data/code/machine1_l171_c30_refit.py
0.23662703502895471893639804350283991882970959834519	50	24	50	0.23662703502895471893639804350283991882970959834519	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
2.3892388783e-7	11	0	11	2.3892388783e-7	11	EQUAL	5.0e-11	5.0e-11	data/code/machine1_heat72q_cycle23_grade.py
0.02413246812812595998486983709533875808144894305693	49	26	49	0.02413246812812595998486983709533875808144894305693	49	EQUAL	5.0e-49	5.0e-49	data/machine1_heat86b_results.json
2.437777929	10	10	0	2.437777929	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
2.4381044413	11	11	0	2.4381044413	11	EQUAL	5.0e-11	5.0e-11	data/heat51f_partB_gate.out
0.002488754876	10	10	0	0.002488754876	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
25.0108575801456887632137909925628218186595497	45	22	45	25.0108575801456887632137909925628218186595497	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.25617009746	11	11	0	0.25617009746	11	EQUAL	5.0e-11	5.0e-11	data/heat51f_partB_gate.out
25.68760989835991681910105	25	25	25	25.68760989835991681910105	25	EQUAL	5.0e-25	5.0e-25	data/code/letter149_family_c_extra_legs.py
26.36436221657414487498832	25	25	25	26.36436221657414487498832	25	EQUAL	5.0e-25	5.0e-25	data/code/letter149_family_c_extra_legs.py
0.02673639886779683540681680986901007426482	40	0	40	0.02673639886779683540681680986901007426482	40	EQUAL	5.0e-40	5.0e-40	data/code/machine1_l171_c31b_check.py
0.2701490904	10	10	0	0.2701490904	10	EQUAL	5.0e-10	5.0e-10	machine1-partB-gate-and-dlaw.md
0.2737108259	10	0	10	0.2737108259	10	EQUAL	5.0e-10	5.0e-10	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
0.0280761875834	12	0	12	0.0280761875834	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.291007380395	12	0	12	0.291007380395	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.029560702761397693562532171129200615891469008031872	50	26	50	0.029560702761397693562532171129200615891469008031872	50	EQUAL	5.0e-50	5.0e-50	data/machine1_heat86b_results.json
2.9601861097249e-19	14	0	14	2.9601861097249e-19	14	EQUAL	5.0e-14	5.0e-14	data/code/machine1_cycle15_adjudication.py
29.74812380764528515442463	25	25	25	29.74812380764528515442463	25	EQUAL	5.0e-25	5.0e-25	data/code/m3_L156_cycle25_S2_verify.py
0.29985287050	11	11	0	0.29985287050	11	EQUAL	5.0e-11	5.0e-11	letter3-astra-pa-to-beast-2026-09-03.md
30.42487612585951321031189753058409132018156	43	22	43	30.42487612585951321031189753058409132018156	43	EQUAL	5.0e-43	5.0e-43	data/code/m3_L158_survivor_pilot_result.json
0.0304631446762	12	0	12	0.0304631446762	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
3.053937139e-7	10	10	10	3.053937139e-7	10	EQUAL	5.0e-10	5.0e-10	data/machine1_heat75_cycle25_verify.out
0.31979403084190422618229559433082050463362878645843	50	25	50	0.31979403084190422618229559433082050463362878645843	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
3.2530116163	11	11	0	3.2530116163	11	EQUAL	5.0e-11	5.0e-11	LANE_REGISTRY.md
32.9350615876781787143	21	21	21	32.9350615876781787143	21	EQUAL	5.0e-21	5.0e-21	data/code/m3_L156_cycle25_S2_verify.py
32.9350615877391896906623689640749034888127156	45	12	45	32.9350615877391896906623689640749034888127156	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
3.375750739e-7	10	10	0	3.375750739e-7	10	EQUAL	5.0e-10	5.0e-10	data/code/machine1_heat72n_sweep_reconstruction.py
0.000343884350896	12	0	12	0.000343884350896	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
34.67923030189662027812064	25	25	25	34.67923030189662027812064	25	EQUAL	5.0e-25	5.0e-25	data/code/m3_L156_cycle25_S2_verify.py
0.036395436293510592613058142574334602175332274922237	50	26	50	0.036395436293510592613058142574334602175332274922237	50	EQUAL	5.0e-50	5.0e-50	data/machine1_heat86b_results.json
37.5861781587510215000	21	21	21	37.5861781587510215000	21	EQUAL	5.0e-21	5.0e-21	data/code/m3_L156_cycle25_S2_verify.py
37.5861781588256712572177634807053328214055974	45	12	45	37.5861781588256712572177634807053328214055973	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
3.823088586e-8	10	10	10	3.823088586e-8	10	EQUAL	5.0e-10	5.0e-10	machine1-l171-c30-adjudicated-vote-closed-a-dispute-measured-on-my-lineage.md
4.035251546e-15	10	0	10	4.035251546e-15	10	EQUAL	5.0e-10	5.0e-10	data/machine1_l171_c30_refit.out
0.40387608946	11	0	11	0.40387608946	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat81_c26_bandlaw_verify.out
40.918719012147495187398126914633254395726166	44	0	44	40.918719012147495187398126914633254395726166	44	EQUAL	5.0e-44	5.0e-44	data/code/m3_L158_survivor_pilot_result.json
43.3270732809149995194961221654068057826456684	45	0	45	43.3270732809149995194961221654068057826456684	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.43405746526370626569197604987746105430711695666647	50	24	50	0.43405746526370626569197604987746105430711695666647	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
44.4110037979	12	12	12	44.4110037979	12	EQUAL	5.0e-12	5.0e-12	machine1-ack-cycle17-census-trap95-fresh-receipt.md
0.044590846945589617275344158652007762656432566989551	50	26	50	0.044590846945589617275344158652007762656432566989551	50	EQUAL	5.0e-50	5.0e-50	data/machine1_heat86b_results.json
0.00449407173194	12	0	12	0.00449407173194	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
45.081352381009559597663504	26	24	26	45.081352381009559597663504	26	EQUAL	5.0e-26	5.0e-26	data/machine1_heat77b_d4_e3_dps45.out
0.454194500664	12	12	0	0.454194500664	12	EQUAL	5.0e-12	5.0e-12	machine1-l132-identity-gap-solved-kernel-form-plus-contraction-a3-spec.md
0.4606781977	10	10	0	0.4606781977	10	EQUAL	5.0e-10	5.0e-10	data/heat51h_gate_audit.out
0.4606781979	10	10	0	0.4606781979	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
4.6485675617	11	11	0	4.6485675617	11	EQUAL	5.0e-11	5.0e-11	data/heat51f_partB_gate.out
4.648946718	10	10	0	4.648946718	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
48.005150881167159727942472749427516041686844	44	0	44	48.005150881167159727942472749427516041686844	44	EQUAL	5.0e-44	5.0e-44	data/code/m3_L158_survivor_pilot_result.json
49.7738324776723021819167846785637240577231783	45	0	45	49.7738324776723021819167846785637240577231783	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
49.7801925094	12	0	12	49.7801925094	12	EQUAL	5.0e-12	5.0e-12	LANE_REGISTRY.md
4.98574951338	12	0	12	4.98574951338	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.0500158309334201322927895535832	30	30	30	0.0500158309334201322927895535832	30	EQUAL	5.0e-30	5.0e-30	data/code/machine1_l175_sign_d4_graded_check.py
0.500172001324	12	0	12	0.500172001324	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.500276902759	12	0	12	0.500276902759	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.500642124548	12	0	12	0.500642124548	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.502257179794	12	12	12	0.502257179794	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.50955736541	11	0	11	0.50955736541	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat81_c26_bandlaw_verify.out
0.511082634031	12	0	12	0.511082634031	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.514443615448	12	0	12	0.514443615448	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.05150723818940063653522997138655916611777128352831	49	25	49	0.05150723818940063653522997138655916611777128352831	49	EQUAL	5.0e-49	5.0e-49	data/code/machine1_heat86_a_dispute_ladder.py
0.515710153002	12	0	12	0.515710153002	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.5246770865	10	10	10	0.5246770865	10	EQUAL	5.0e-10	5.0e-10	machine1-ack-cycle17-census-trap95-fresh-receipt.md
0.5287118225735156977825694186946	31	31	25	0.5287118225735156977825694186946	31	EQUAL	5.0e-31	5.0e-31	data/code/machine1_heat72v_cycle19_crosscheck.py
52.9703214777144606441472966088809900638250179	45	0	45	52.9703214777144606441472966088809900638250179	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.5331249948	10	10	10	0.5331249948	10	EQUAL	5.0e-10	5.0e-10	LANE_REGISTRY.md
0.541042357093	12	0	12	0.541042357093	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.542704819511	12	0	12	0.542704819511	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.054614584740162860829271236079197856379810987308508	50	25	50	0.054614584740162860829271236079197856379810987308508	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
54.9050868889	12	0	12	54.9050868889	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.000553498987917	12	0	12	0.000553498987917	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
0.55650760075	11	0	11	0.55650760075	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat81_c26_bandlaw_verify.out
56.4462476970633948043677594767061275527822645	45	0	45	56.4462476970633948043677594767061275527822645	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.564779376346	12	0	12	0.564779376346	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
5.74449787764e-9	12	12	12	5.74449787764e-9	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat75_cycle25_verify.out
0.58139179348946	14	12	14	0.58139179348946	14	EQUAL	5.0e-14	5.0e-14	data/code/m1_heat81_c26_bandlaw_verify.py
5.88105697061e-5	12	12	12	5.88105697061e-5	12	EQUAL	5.0e-12	5.0e-12	data/code/machine1_heat75_cycle25_verify.py
0.589067708757	12	0	12	0.589067708757	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
5.9346306721e-5	11	11	11	5.9346306721e-5	11	EQUAL	5.0e-11	5.0e-11	data/code/machine1_heat75_cycle25_verify.py
59.3470440026023530796536486749922190310987728	45	0	45	59.3470440026023530796536486749922190310987728	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.59427921830513711248148784269207030531776649353816	50	25	50	0.59427921830513711248148784269207030531776649353816	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
60.8317785246098098442599018245240038029100905	45	0	45	60.8317785246098098442599018245240038029100905	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
6.1128597945e-8	11	11	11	6.1128597945e-8	11	EQUAL	5.0e-11	5.0e-11	data/code/machine1_heat75_cycle25_verify.py
0.637172389224	12	0	12	0.637172389224	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
64.5504639041088266572855354966	30	30	30	64.5504639041088266572855354966	30	EQUAL	5.0e-30	5.0e-30	data/code/machine1_l175_sign_d4_graded_check.py
65.1125440480816066608750542531837050293481493	45	0	45	65.1125440480816066608750542531837050293481493	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
6.539269783062942e-8	16	16	16	6.539269783062942e-8	16	EQUAL	5.0e-16	5.0e-16	data/code/machine1_heat72q_cycle23_grade.py
69.5464017111739792529268575265547384430124742	45	0	45	69.5464017111739792529268575265547384430124742	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.70522595888	11	0	11	0.70522595888	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat81_c26_bandlaw_verify.out
0.7206672947	10	10	0	0.7206672947	10	EQUAL	5.0e-10	5.0e-10	data/heat51h_gate_audit.out
72.0671576744819075825221079698261683904809066	45	0	45	72.0671576744819075825221079698261683904809066	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.07208635197257083638787626	25	25	25	0.07208635197257083638787626	25	EQUAL	5.0e-25	5.0e-25	data/code/letter149_family_c_scorer.py
0.072945092837465636911527414020464645263120485246671	50	25	50	0.072945092837465636911527414020464645263120485246671	50	EQUAL	5.0e-50	5.0e-50	data/code/machine1_heat86_a_dispute_ladder.py
7.41840343632	12	12	12	7.41840343632	12	EQUAL	5.0e-12	5.0e-12	machine1-l103-receipt-kappa-analytic-completion.md
75.7046906990839331683269167620303459228119035	45	0	45	75.7046906990839331683269167620303459228119035	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.075857937101	11	0	11	0.075857937101	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat81_c26_bandlaw_verify.out
77.1448400688748053726826648563046370157960324	45	0	45	77.1448400688748053726826648563046370157960325	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
7.77892637869409366e-7	18	18	18	7.77892637869409366e-7	18	EQUAL	5.0e-18	5.0e-18	data/code/machine1_heat75_cycle25_verify.py
0.0786888525323	12	12	12	0.0786888525323	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
79.3373750202493679227635928771162281906132467	45	0	45	79.3373750202493679227635928771162281906132467	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
7.936482168e-14	10	0	10	7.936482168e-14	10	EQUAL	5.0e-10	5.0e-10	data/machine1_l171_c30_refit.out
0.08075039400	10	10	0	0.08075039400	10	EQUAL	5.0e-10	5.0e-10	letter3-astra-pa-to-beast-2026-09-03.md
0.008132816210340134959336068070940762320306	40	0	40	0.008132816210340134959336068070940762320306	40	EQUAL	5.0e-40	5.0e-40	data/code/machine1_l171_c31b_check.py
8.220575592e-8	10	10	10	8.220575592e-8	10	EQUAL	5.0e-10	5.0e-10	data/machine1_heat75_cycle25_verify.out
0.0082667603361	11	11	11	0.0082667603361	11	EQUAL	5.0e-11	5.0e-11	data/code/machine1_heat86_a_dispute_ladder.py
82.9103808540860301831648374947706094975088806	45	0	45	82.9103808540860301831648374947706094975088806	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.838751794987	12	0	12	0.838751794987	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
84.7354929805170501057353112068277414171066279	45	0	45	84.7354929805170501057353112068277414171066279	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
87.4252746131252294065316678509192132521718864	45	0	45	87.4252746131252294065316678509192132521718864	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
88.8091112076344654236823480795093783954448934	45	0	45	88.8091112076344654236823480795093783954448934	45	EQUAL	5.0e-45	5.0e-45	data/code/m3_L158_survivor_pilot_result.json
0.89971417564	11	0	11	0.89971417564	11	EQUAL	5.0e-11	5.0e-11	data/machine1_heat81_c26_bandlaw_verify.out
9.17757601056e-8	12	12	12	9.17757601056e-8	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat75_cycle25_verify.out
92.491899270558484296259725241810684878721794	44	0	44	92.491899270558484296259725241810684878721794	44	EQUAL	5.0e-44	5.0e-44	data/code/m3_L158_survivor_pilot_result.json
94.4010332681698208452798269282	30	30	30	94.4010332681698208452798269282	30	EQUAL	5.0e-30	5.0e-30	data/code/machine1_l175_sign_d4_graded_check.py
0.9534557439	10	10	0	0.9534557439	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
0.9535949944	10	10	0	0.9535949944	10	EQUAL	5.0e-10	5.0e-10	data/heat51f_partB_gate.out
0.009623013635025217754974852059278739816048	40	0	40	0.009623013635025217754974852059278739816048	40	EQUAL	5.0e-40	5.0e-40	data/code/machine1_l171_c31b_check.py
0.09670183421043065840984313002276196906002275045949	49	25	49	0.09670183421043065840984313002276196906002275045949	49	EQUAL	5.0e-49	5.0e-49	data/code/machine1_heat86_a_dispute_ladder.py
0.9864700425	10	10	10	0.9864700425	10	EQUAL	5.0e-10	5.0e-10	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
0.990893375672	12	0	12	0.990893375672	12	EQUAL	5.0e-12	5.0e-12	data/machine1_heat81_c26_bandlaw_verify.out
9.92877379156e-11	12	0	12	9.92877379156e-11	12	EQUAL	5.0e-12	5.0e-12	letter163-astra-pa-six-census-spot-checks-all-match-third-instrument.md
999999994998.051	15	0	15	999999994998.051	15	EQUAL	5.0e-15	5.0e-15	data/turing_certify_1e12_windows.json
999999995002.010	15	0	15	999999995002.010	15	EQUAL	5.0e-15	5.0e-15	letter48-astra-pa-turing-certify-results-2026-09-03.md
999999999995.128	15	0	15	999999999995.128	15	EQUAL	5.0e-15	5.0e-15	data/turing_certify_1e12_windows.json
11.70071731999023927789	22	13	22	11.7007173199902392779	21	THEIRS	5.0e-21	5.0e-22	data/machine1_c32_units_check.out
11.7007173207551598572	21	0	21	11.700717320755178324	20	THEIRS	5.0e-20	5.0e-21	data/machine1_l171_c30_refit.out
11.700717321115046129	20	0	20	11.70071732119226618	19	THEIRS	5.0e-19	5.0e-20	data/machine1_c32_units_check.out
11.7007185799748947935	21	0	21	11.700718579974901023	20	THEIRS	5.0e-20	5.0e-21	data/machine1_l171_c30_refit.out
0.28407904384041227	17	16	17	0.2840790438404123	16	THEIRS	5.0e-16	5.0e-17	machine1-heat65-outcome-and-working-methods.md
3.25301178098798952	18	15	18	3.2530117809879896	17	THEIRS	5.0e-17	5.0e-18	machine1-cycle15-reply-three-corrections-adjudicated.md
11.70071716691318019057	22	0	22	11.700717166913180191	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071720158405294652	22	0	22	11.700717201584052947	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071722093127628275	22	0	22	11.700717220931276283	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071725916216214355	22	0	22	11.700717259162162144	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071729031494337243	22	0	22	11.700717290314943372	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071731193056925225	22	0	22	11.700717311930569252	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071731365140829431	22	0	22	11.700717313651408294	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071731558006813667	22	0	22	11.700717315580068137	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071731989587397118	22	22	22	11.700717319895873971	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.7007173210511537630453	24	22	24	11.70071732105115376305	22	THEIRS	5.0e-22	5.0e-24	data/code/machine1_c32_units_check.py
11.7007173268834849	18	17	18	11.70071732688348	16	THEIRS	5.0e-16	5.0e-18	data/heat84_c28_legB_verify.out
11.7007173271329231	18	18	18	11.70071732713292	16	THEIRS	5.0e-16	5.0e-18	data/heat84_c28_legB_verify.out
11.7007173757872234	18	16	18	11.70071737578722	16	THEIRS	5.0e-16	5.0e-18	data/heat84_c28_legB_verify.out
11.70071790369700052463	22	0	22	11.700717903697000525	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
